Unnamed: 0,Index,Title,Content,Level,Tag,Category,Author
1138,1267,['데이터 기반 전략 수립 실무 마스터 클래스'],"['강화', '능력', '가상', '실무', '기반', '역량', '분석', '도출', '의사결정', '시뮬레이션', '결론', '도구', '데이터']",초급자,"['Excel', '경영노하우']","['데이터 사이언스', '데이터 분석']",['마소캠퍼스']
1139,1268,['[중급편] 친절한 JETPACK 개론 <상> (Android Kotlin)'],"['코틀린', '루틴']",중급자,"['Jetpack', 'Kotlin', 'Android']","['BEST', '개발 · 프로그래밍', '모바일 앱 개발']",['개복치개발자']
1140,1269,['생활코딩 - SQLite'],"['데이터베이스', '개념', '기초']",초급자,"['DBMS/RDBMS', 'SQLite']","['개발 · 프로그래밍', '데이터베이스']",['Egoing Lee']
1141,1270,"['[LV1] 왕초보 이펙트 (VFX) 기초부터 튼튼하게! (UE5, Blender)']","['기능', '다른', '제작', '리얼', '핵심', '가장', '기반', '나이아가라', '텍스쳐', '기초', '이펙트', '응용']",입문자,"['VFX', 'Unreal Engine', 'Blender', 'Niagara']","['게임 개발', '게임 아트 · 그래픽']",['원띵']
1142,1271,['한번에 끝내는 워드프로세서 자격증 취득(필기+실기)'],"['자격증', '취득', '한글', '작성', '워드프로세서', '문서']",입문자,"['워드프로세서', '한글']","['커리어', '기타']",['박쌤컴퓨터']
1143,1272,['젭(ZEP) 메타버스 월드 만들기'],"['메타', '맵', '에디터', '의사소통', '운영', '버스', '사용', '월드', '젭', '특징', '종류', '이란']",입문자,"['메타버스', '플랫폼 비즈니스']","['크리에이티브', '기타']",['박형주']
1144,1273,['파이썬 실무'],"['셋', '취합', '파이썬', '제작', '분석', '처리', '데이터', '실무', '인사이트', '효율', '러닝', '도출', '시각', '입문', '마스터', '머신러닝', '개념']",초급자,"['Python', 'Numpy', 'Pandas', 'Matplotlib', 'Folium']","['데이터 사이언스', '데이터 분석']",['마소캠퍼스']
1145,1274,['엑셀 업무 자동화 - 파워쿼리'],"['자동화', '저장', '규칙', '환율', '수정', '처리', '자동', '데이터', '수집', '설문', '편집', '지정', '과정', '갱신', '자료', '예약', '반복', '일정', '여러', '작업', '가공', '애널리틱', '가능', '오류']",초급자,"['Excel PowerQuery', 'Excel']","['비즈니스 · 마케팅', '오피스']",['마소캠퍼스']
1146,1275,['디지털 마케팅 부트캠프'],"['전략', '능력', '분석', '의사결정', '데이터', '디지털', '성과', '실무', '로스', '채널', '마케팅', '해킹', '적용', '가시', '지식', '역량', '기반']",입문자,"['디지털 마케팅', 'Google Analytics', '그로스해킹', '퍼포먼스 마케팅']","['비즈니스 · 마케팅', '마케팅']",['마소캠퍼스']
1147,1276,['로블록스에서 파이썬으로 메타버스 구현하기'],"['메타', '디지털', '게임', '버스', '개발', '블록', '트윈', '연동']",초급자,"['Roblox', '메타버스', 'Flask']","['게임 개발', '게임 프로그래밍']",['에피노']
1148,1277,['현직 CISO가 알려주는 정보보호/정보기술 채용 합격 비법'],"['면접', '전략', '정보보호', '시장', '정보기술', '작성', '분석', '채용', '서류', '합격']",입문자,"['이력서', '면접']","['보안 · 네트워크', '보안']",['보안프로젝트']
1149,1278,['처음 만나는 실전 메타버스 - 개념부터 활용까지'],"['메타', '게더', '버스', '산업', '아이디어', '스튜디오', '월드', '개념', '스페이스', '용법', '작법', '블록', '타운', '사업', '구조']",입문자,"['메타버스', 'Roblox', 'Gather.Town']","['비즈니스 · 마케팅', '기타']",['박형주']
1150,1279,['[초급편] 안드로이드 커뮤니티 앱 만들기(Android Kotlin)'],"['북마크', '삭제', '게시', '컨텐츠', '저장', '인증', '데이터베이스', '웹', '글', '이미지', '수정', '파이어베이스']",초급자,"['Android', 'Kotlin', 'Firebase']","['BEST', '개발 · 프로그래밍', '모바일 앱 개발']",['개복치개발자']
1151,1280,['오토캐드 2022 기초를 탄탄하게 (초급편 자막제공)'],"['명령어', '버전', '오토캐드']",입문자,"['AutoCAD', 'CAD']","['크리에이티브', 'CAD · 3D 모델링']",['컴티']
1152,1281,['ISMS-P 인증심사원 자격검정 기본/실무 과정 시리즈 07 - T5. 클라우드 및 네트워크 보안'],"['인증', '정보보호', '관리', '실무', '체계', '심사', '보안', '제도']",초급자,['ISMS-P'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1153,1282,['ISMS-P 인증심사원 자격검정 기본/실무 과정 시리즈 06 - T4. 개인정보보호 법규 개정(2/2)'],"['인증', '정보보호', '관리', '실무', '체계', '심사', '보안', '제도']",초급자,['ISMS-P'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1154,1283,['우디의 유튜브 채널 운영을 위한 포토샵 디자인'],"['배너', '최종', '포토샵', '예능', '유튜브', '화면', '섬네일', '자막', '프로필']",입문자,"['Photoshop', '유튜브']","['크리에이티브', '그래픽 디자인']",['롤스토리디자인연구소']
1155,1284,['파이널 컷 프로 중급'],"['효과', '파이널', '편집', '제작', '컷', '규모', '영상']",중급자,"['Final Cut Pro', '영상제작']","['크리에이티브', '사진 · 영상']",['늙은 PD']
1156,1285,['ISMS-P 인증심사원 자격검정 기본/실무 과정 시리즈 04 - T3. 인증기준3'],"['인증', '정보보호', '관리', '실무', '체계', '심사', '보안', '제도']",초급자,['ISMS-P'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1157,1286,"['ISMS-P 인증심사원 자격검정 기본/실무 과정 시리즈 01 - T1. 인증제도, 인증기준1']","['인증', '정보보호', '관리', '검증', '체계', '심사', '자격', '제도']",초급자,['ISMS-P'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1158,1287,['개인정보보호 교육 (사회공학에 속지 않는 법)'],"['학적', '인식', '정보보호', '재고', '사회', '기법', '정보보안']",입문자,[''],"['BEST', '보안 · 네트워크', '기타']",['보안프로젝트']
1159,1288,"['Microsoft 365 관리자 기본 교육 (완전 초보도 OK, 누구나 할 수 있다!!)']","['관리자', '메일', '보안', '퇴사', '관리', '대처', '공유', '보고서', '사용자', '기술', '지원', '계정', '사서함', '라이선스', '그룹', '메뉴', '장애']",입문자,['MS-Office'],"['비즈니스 · 마케팅', '오피스']",['오마스']
1160,1289,['[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] 번외편: ASP.NET Core 심화편'],"['서버', '인증']",중급자,"['ASP.NET Core', 'MVC']","['게임 개발', '게임 프로그래밍']",['Rookiss']
1161,1290,['Teams Meeting 스킬교육: Teams로 온라인 화상회의 하기(회의/교육/세미나)'],"['미팅', '진행', '참석자', '다운로드', '종류', '옵션', '녹화', '참여', '차이점', '파일', '발표', '예약', '초대', '설정', '구성', '고객']",초급자,"['MS-Office', 'Teams']","['비즈니스 · 마케팅', '오피스']",['오마스']
1162,1291,['우디의 프리미어 프로 강좌'],"['프로', '영상편집', '프리미어', '영상', '디자인']",입문자,"['Premiere Pro', '영상제작']","['크리에이티브', '사진 · 영상']",['롤스토리디자인연구소']
1163,1292,"[""실전! 웹사이트제작! Step by Step! ('돕다' 사이트제작_Basic Course)""]","['웹사이트', '문법', '가상', '제작', '레이아웃', '선택', '개념', '적용', '디자인', '기초']",초급자,"['HTML/CSS', 'jQuery', '인터랙티브 웹', '클론코딩']","['BEST', '개발 · 프로그래밍', '웹 개발']",['J.영']
1164,1293,['모던 안드로이드 - 코틀린과 Jetpack 활용'],"['안드로이드', '코틀린', '리액티브', '확장', '라이브러리', '개발', '주입', '앱', '의존']",초급자,"['Android', 'Kotlin', 'Jetpack']","['개발 · 프로그래밍', '모바일 앱 개발']",['오준석']
1165,1294,['플러터(flutter)로 앱만들기 고고 (입문)'],"['문법', '개발', '앱', '플루']",초급자,['Flutter'],"['개발 · 프로그래밍', '모바일 앱 개발']",['개복치개발자']
1166,1295,['R로 배우는 통계'],"['정복', '기초', '통계학', '프로그래밍']",입문자,"['통계', 'R']","['데이터 사이언스', '데이터 분석']",['슬기로운 통계생활']
1167,1296,"['PowerApps, 우리회사에 필요한 모바일 앱 만들기']","['우리', '모바일', '회사', '앱', '만들기']",입문자,"['powerapps', 'Excel', 'MS-Office', 'No-code']","['비즈니스 · 마케팅', '오피스']",['오마스']
1168,1297,['나도 만들어본다 AI 앱 (tensorflow2.0 + android)'],['척'],초급자,"['Tensorflow', 'Android', '머신러닝']","['데이터 사이언스', '인공지능']",['개복치개발자']
1169,1298,['우디의 일러스트레이터 강좌'],"['배너', '현수막', '명함', '캐릭터', '타이포그래피', '일러스트레이터', '포스터', '디자인']",입문자,['Illustrator'],"['크리에이티브', '그래픽 디자인']",['롤스토리디자인연구소']
1170,1299,['생활코딩 - Redux'],"['일', '시간', '여행', '디버깅', '이유', '로깅', '사용', '동작']",중급자,['Redux'],"['개발 · 프로그래밍', '프론트엔드']",['Egoing Lee']
1171,1300,['안드로이드 루팅(Rooting) 탐지와 우회'],"['안드로이드', '탐지', '기본', '우회', '방어', '루팅']",초급자,['Android'],"['보안 · 네트워크', '보안']",['개복치개발자']
1172,1301,['노션(notion) 완벽 활용법'],"['정리', '메모', '업무', '관리', '효율', '노션', '생각', '프로젝트']",입문자,"['업무 생산성', 'Notion', '프로젝트 관리', '협업 툴']","['비즈니스 · 마케팅', '기획 · 전략 · PM']",['보안프로젝트']
1173,1302,['코딩의민족 앱 제작 (Android kotlin)'],"['안드로이드', '코틀린', '개발', '앱']",초급자,"['Android', 'Kotlin']","['개발 · 프로그래밍', '모바일 앱 개발']",['개복치개발자']
1174,1303,['웹 서비스 해킹을 위한 버프스위트 완벽 활용 가이드'],"['프록시', '웹', '버프스', '해킹', '보안', '위트']",입문자,['시스템 해킹'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1175,1304,"['Flutter 초급 - Http통신, 상태관리']","['앱', '개발', '안드로이드']",초급자,"['Flutter', 'iOS', 'Android', '웹앱']","['BEST', '개발 · 프로그래밍', '모바일 앱 개발']",['오준석']
1176,1305,['챌린지로 알아보는 디지털포렌식 해킹 대회 준비 (기초)'],"['침해사고', '린지', '분석', '대응', '풀이', '포렌식']",초급자,['Forensic'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1177,1306,['생활코딩 - React'],"['관계', '리액트', '불변', '컴포넌트']",초급자,['React'],"['개발 · 프로그래밍', '프론트엔드']",['Egoing Lee']
1179,1307,['네트워크 패킷 분석 입문 및 악성코드 샘플 분석'],"['네트워크', '프로토콜', '악의', '심화', '패킷', '분석', '기초']",초급자,"['악성코드', '네트워크']","['BEST', '보안 · 네트워크', '보안']",['보안프로젝트']
1180,1308,['비박스를 활용한 웹 모의해킹 완벽 실습'],"['기본', '전반', '모의', '웹', '실습', '해킹', '항목']",입문자,['모의해킹'],"['BEST', '보안 · 네트워크', '보안']",['보안프로젝트']
1181,1309,['메타스플로잇(Metasploit) 활용한 취약점 분석(중고급과정)'],"['메타', '업무', '모의', '개발', '심화', '프레임워크', '플로', '해킹', '과정']",중급자,['Metasploit'],"['보안 · 네트워크', '보안']",['보안프로젝트']
1182,1310,['Verilog를 이용한 ZYNQ 활용 (Zynq mini 7020)'],"['구현', '영역', '코딩', '용법', '보드']",중급자,"['Verilog HDL', 'zynq', 'FPGA', 'vivado']","['하드웨어', '임베디드 · IoT']",['alex']
1183,1311,['사회생활 눈치 살리는 비즈니스 영어 추임새'],"['우리말', '확장', '영어', '분할', '요소', '분위기', '대화', '결정', '가지', '추임', '추임새']",중급자,"['영어', '커뮤니케이션']","['학문 · 외국어', '외국어']",['스터디파이']
1184,1312,['셀럽 인터뷰로 배우는 티키타카 영어회화'],"['인터뷰', '영어', '티카', '질문', '답변', '마스터', '타카', '표현', '발음', '셀럽']",초급자,['영어'],"['학문 · 외국어', '외국어']",['스터디파이']
1185,1313,['10가지 분야로 정복하는 포토샵 올인원 클래스'],"['굿', '풍경사진', '순간', '가지', '분야', '아트웍', '포토샵', '인물', '이미지', '통틀어', '합성', '사진', '포스터', '내용']",입문자,['Photoshop'],"['크리에이티브', '디자인 툴']",['스터디파이']
1186,1314,['직장인을 위한 가장 현실적인 재테크'],"['비현실적', '초년', '뜬구름', '차장', '직급', '사회생활', '얘기', '현실', '재테크', '과장', '사회', '가장', '부장', '단계']",입문자,"['재테크', '투자']","['자기계발', '금융 ·  재테크']",['rkwriter']
1187,1315,['30년 가는 셀프브랜딩 10단계'],"['브랜드', '제작', '스토리', '네이버', '홈페이지', '움', '밍', '인사이트']",입문자,"['자기계발', '콘텐츠 마케팅']","['자기계발', '교양']",['브랜드마케터']
1188,1316,['RPA - UiPath 개발 초급 과정'],"['소양', '개발', '개념', '기초']",초급자,"['UiPath', 'RPA']","['비즈니스 · 마케팅', '업무 자동화']",['빠코']
1189,1317,['코드없이 우피x노션으로 초간단 웹사이트 만들기'],"['우피', '노코드', '웹', '서비스', '노션', '코드', '만들기']",입문자,['Notion'],"['비즈니스 · 마케팅', '기획 · 전략 · PM']",['The Oreum']
1190,1318,['TEXTOM SV로 해보는 빅데이터 분석 (정제부터 시각화까지)'],"['수집', '빅데이터', '데이터', '분석', '시각', '정제']",초급자,"['빅데이터', '데이터 리터러시']","['데이터 사이언스', '데이터 분석']",['빅데이터 솔루션 TEXTOM']
1191,1319,['아는 만큼 보이는 크롬 개발자 도구'],"['지식', '크롬', '웹', '개발', '개발자', '기초', '도구']",입문자,"['Google Chrome', 'Chrome DevTools']","['개발 · 프로그래밍', '개발 도구']",['제주코딩베이스캠프']
1192,1320,['30분 요약강좌 시즌6: PyScript'],['사용'],초급자,"['pyscript', 'Python', 'JavaScript']","['개발 · 프로그래밍', '웹 개발']",['제주코딩베이스캠프']
1193,1321,['잘 팔리는 글쓰기'],"['창작', '독자', '완성', '글', '단계', '상품', '중심', '사고력']",입문자,"['집필', '콘텐츠 제작', '출간, 출판']","['커리어', '개인 브랜딩']",['스터디파이']
1194,1322,['임장환의 칼만 필터(Kalman Filter) 1'],"['필터', '원리', '예제', '수학', '동작', '접근', '칼', '이론']",초급자,"['kalman-filter', '확률과 통계', '선형대수학', 'MATLAB', 'Python']","['학문 · 외국어', '수학']",['임장환']
1195,1323,['오늘부터 바로 쓰는 비즈니스 미팅 실전 영어'],"['구체', '사람', '찬성', '다른', '만약', '미팅', '의견', '강도', '일', '마무리', '반대', '가정', '요', '처럼', '상대방', '소개', '좀', '목적', '표현']",초급자,['영어'],"['학문 · 외국어', '외국어']",['박지현 (Roy)']
1196,1324,['STM32 FFT 구현'],"['구현', '설치']",중급자,['FFT'],"['하드웨어', '임베디드 · IoT']",['alex']
1197,1325,['입문자를 위한 파이썬 기초 강의'],"['기본', '역할', '문법', '파이썬']",입문자,['Python'],"['개발 · 프로그래밍', '프로그래밍 언어']",['유노코딩']
1198,1326,['코딩은 처음이라 with 웹 퍼블리싱 - CSS'],"['글자', '서체', '반응', '레이아웃', '선택', '스타일', '애니메이션']",입문자,['HTML/CSS'],"['개발 · 프로그래밍', '웹 개발']",['깨끗한 캥거루']
1199,1327,"['코틀린 멀티플랫폼, 미지와의 조우']","['코틀린', '애플리케이션', '원리', '멀티플랫폼', '한계', '풀스택', '웹', '개발', '사용', '리액트', '스프링', '작동']",중급자,['Kotlin'],"['개발 · 프로그래밍', '풀스택']",['SpringRunner']
1200,1328,['30분 요약강좌 시즌5 : 알잘딱깔센 flex & grid'],"['성배', '레이아웃']",초급자,"['HTML/CSS', '반응형 웹', 'Flex']","['개발 · 프로그래밍', '웹 개발']",['제주코딩베이스캠프']
1202,1329,['모던 자바스크립트 딥다이브 스터디'],"['기본', '원리', '프론트엔드', '웹', '자바스크립트', '프레임워크', '개념', '동작', '기초', '도구', '모던']",초급자,['JavaScript'],"['개발 · 프로그래밍', '프로그래밍 언어']",['정재남']
1203,1330,['PWA를 통한 1만 시간의 법칙 앱 제작!'],"['웹', '서비스', '제작', '개발', '앱']",초급자,"['웹앱', 'PWA']","['개발 · 프로그래밍', '웹 개발']",['제주코딩베이스캠프']
1204,1331,['Kevin의 알기 쉬운 RxJava 2부'],"['관리자', '통신', '디버깅', '개념', '용법', '사용', '코드', '종류', '쓰레드', '테스트']",초급자,"['함수형 프로그래밍', 'RxJava', 'Reactive Streams', 'Reactive Programming']","['BEST', '개발 · 프로그래밍', '풀스택']",['Kevin']
1205,1332,['처음하는 코딩 - 플레이봇 (중등교육 -Javascript)'],"['기본', '문법', '알고리즘', '코딩', '삽입', '경험', '정렬']",입문자,['JavaScript'],"['개발 · 프로그래밍', '프로그래밍 언어']",['제주코딩베이스캠프']
1206,1333,['디스이즈 디스커버 디스코드 파이썬봇'],"['수집', '지식', '크롤링', '관리', '정보', '봇', '투표', '일정', '코드', '인사', '만들기', '닉네임', '주식', '디스']",초급자,"['Python', 'GUI', '웹 크롤링']","['개발 · 프로그래밍', '데스크톱 앱 개발']",['제주코딩베이스캠프']
1207,1334,['제주코딩베이스캠프 Code Festival: JavaScript 100제'],"['문제', '워밍업', '입사', '풀이', '자신감']",초급자,"['JavaScript', '코딩 테스트']","['BEST', '개발 · 프로그래밍', '프로그래밍 언어']",['제주코딩베이스캠프']
1208,1335,['비전공자를 위한 컴퓨터 구조'],"['원리', '구조', '컴퓨터', '동작']",초급자,"['컴퓨터 구조', '운영체제', 'cpu']","['하드웨어', '컴퓨터 구조']",['CIK']
1209,1336,['배우 | 성우 | 광고 모델을 취미와 부업으로 할 수 있는 이유?'],"['스피치', '부캐', '배우', '부수입', '취미', '연기', '성우']",입문자,['연기'],"['커리어', '개인 브랜딩']",['배우 이 태영 감독']
1210,1337,['Selenium 기본 과정'],"['자동화', '프로그램']",초급자,"['Selenium', 'Python']","['비즈니스 · 마케팅', '업무 자동화']",['김지유']
1211,1338,['[iOS] Swift Modern Collection View & MVVM 패턴 가이드'],"['심화', '볼', '형태', '프로젝트', '사용', '패턴', '기초', '거']",초급자,"['iOS', 'RxSwift', 'MVVM']","['개발 · 프로그래밍', '모바일 앱 개발']",['덤벨로퍼']
1213,1339,['블로그 자동화 프로그램 개발 강의 (파이썬 + 셀레니움)'],"['자동화', '셀레니움', '웹', '파이썬', '사이트', '기술']",초급자,"['Selenium', 'Python']","['개발 · 프로그래밍', '교양 · 기타']",['김지유']
1214,1340,['공공 데이터 (오픈 데이터) API 제대로 배우기 Part.2'],"['프로그래밍', '결과', '언어', '포털', '공공', '오픈', '요청', '처리', '데이터']",초급자,['Web API'],"['데이터 사이언스', '데이터 수집 · 처리']",['유용한IT학습']
1215,1341,['한 방에 끝! 빅데이터분석기사 실기 작업형'],"['기사', '실기', '빅', '빅데이터', '분기', '러닝', '분석', '머신러닝']",입문자,['빅데이터'],"['데이터 사이언스', '데이터 분석']",['DQ K']
1216,1342,['예제로 공부하는 Java 100 문제풀이 Part.1'],"['변수', '환경설정', '선언', '개념', '메인', '메서드']",입문자,['Java'],"['개발 · 프로그래밍', '프로그래밍 언어']",['유용한IT학습']
1217,1343,['태블로 집합의 모든 것'],"['비교', '해결', '집합', '기능', '다른', '액션', '컨트롤', '이슈', '개념', '말', '유사', '태블로']",중급자,['Tableau'],"['데이터 사이언스', '데이터 시각화']",['VizLab']
1218,1344,['태블로를 활용한 시간 데이터 시각화'],"['집합', '매개변수', '차트', '액션', '라인', '업그레이드']",초급자,['Tableau'],"['데이터 사이언스', '데이터 시각화']",['VizLab']
1219,1345,['Arnold Renderer for Maya Basic'],"['기본', '다른', '용법', '툴', '기술']",초급자,"['MAYA', 'Arnold Renderer']","['크리에이티브', 'CAD · 3D 모델링']",['유용한IT학습']
1220,1346,['태블로를 활용한 고객 획득 및 유지 패턴 분석'],"['파악', '제작', '모니터링', '텍스트', '데이터', '사례', '차트', '컨', '정규표현식', '태블로', '플라이', '대시보드', '필터', '실전', '앱스', '표현', '코호트', '구조']",중급자,['Tableau'],"['데이터 사이언스', '데이터 시각화']",['VizLab']
1221,1347,['태블로 레벨UP'],"['주제', '태블', '화면', '테이블', '가기', '계산', '태블로', '연습', '해결', '고급', '가장', '관문', '이슈', '표현']",중급자,['Tableau'],"['데이터 사이언스', '데이터 시각화']",['VizLab']
1222,1348,['언리얼4 블루프린트로 안드로이드 게임 만들기'],"['지식', '리얼']",초급자,"['Unreal Engine', 'UE Blueprint']","['BEST', '게임 개발', '게임 프로그래밍']",['린반']
1223,1349,['3. 웹개발 코스 [Enterprise Architecture(EA) X 전자정부프레임워크]'],"['표준', '세계', '프레임워크', '전자정부', '스프링', '아키텍처']",중급자,"['Enterprise Architecture', '전자정부프레임워크', 'Spring']","['개발 · 프로그래밍', '백엔드']",['개발자Park']
1224,1350,['초거대 AI ChatGPT를 활용해 AI 시대에도 생존하고 번영하며 부자가 되는 법'],"['유망', '업무', '성공', '극대', '책', '시대', '거대', '쓰기', '행복', '창작물', '글쓰기', '효율', '직업']",초급자,['ChatGPT'],"['자기계발', '교양']",['슈콘']
1225,1351,"['필요할 때 찾아 쓰는 SQL 쿼리북, Part I']","['열', '동안', '쉼표', '문장', '구구단', '기법', '조인', '행', '가지', '처리', '데이터', '건', '임시', '절', '테이블', '루프', '만들기', '네', '범위', '리스트', '반복', '발생', '숫자', '일정', '일자', '순환', '연속', '임의', '기간', '구분']",초급자,"['SQL', 'MariaDB', 'HeidiSQL']","['개발 · 프로그래밍', '데이터베이스']",['소프트웨어알림장']
1226,1352,"['데이터지도 ERD를 그려보자, MySQL 워크벤치']","['표', '기법', '도구', '데이터', '제공', '벤치', '예제', '모델링', '테이블', '용법', '모델', '기능', '상세', '배포', '기본', '지식', '그리기', '로부터']",초급자,"['mysql-workbench', 'ERD']","['개발 · 프로그래밍', '데이터베이스']",['소프트웨어알림장']
1227,1353,['정말 쉬운 Go 언어 중급'],"['강의', '패키지', '언어', '용법']",초급자,['Go'],"['개발 · 프로그래밍', '프로그래밍 언어']",['블룸필터']
1228,1354,"['리눅스 필수 유틸리티 4종 마스터 - awk, sed, grep, find']","['문서', '퍼', '시간', '옵션', '편집', '콤마', '문자열', '동작', '분리', '파일', '대상', '반복', '찾기', '코딩', '미션', '터미널', '원리', '용량', '명령어', '줄', '검색', '패턴', '대량', '끝판']",중급자,"['Linux', 'Shell Script']","['보안 · 네트워크', '시스템']",['홍영기']
1229,1355,['성공적인 진짜 iOS 개발자 되기 [기초부터 실무까지]'],"['정리', '차이', '앱', '작동', '뷰', '건', '언어', '동시성', '테이블', '용법', '근본', '기초', '버튼', '기본']",입문자,"['iOS', 'Swift', '동시성']","['개발 · 프로그래밍', '모바일 앱 개발']",['iOS Developer - 이정']
1231,1356,['왕초보를 위한 네트워크 기초'],"['주제', '원리', '네트워크', '장비', '스위치', '통신', '라우터', '용어', '말', '기초']",입문자,['네트워크'],"['보안 · 네트워크', '네트워크']",['보물상자']
1232,1357,['JPA & Spring Data JPA 기초'],"['기본', '매핑', '용법', '스프링', '데이터']",초급자,"['Spring', 'JPA']","['개발 · 프로그래밍', '백엔드']",['최범균']
1233,1358,"['핵심만 빠르게, 입문자를 위한 파이썬(Python)과 판다스(Pandas)']","['컨셉', '강의', '프로그래밍', '파이썬', '퀀트', '처리', '데이터', '연습', '문법', '투자', '기초', '문제', '판다스', '수강', '내용']",입문자,"['Python', 'Pandas']","['데이터 사이언스', '데이터 분석']",['Jiwoon Jeong']
1234,1359,['블렌더 3.0에서 인테리어 디자인 하기'],"['기본', '인테리어', '장면', '블', '랜더', '기능', '재질', '모델링', '실감', '기법', '랜더링', '연출']",입문자,['Blender'],"['크리에이티브', 'CAD · 3D 모델링']",['kemfer']
1235,1360,"['WPF (C#, 자막제공)']","['응용프로그램', '데이터베이스', '개발']",중급자,['C#'],"['개발 · 프로그래밍', '데스크톱 앱 개발']",['개발자Park']
1236,1361,['RDBMS Modeling 프로그래밍 실습(C#)'],"['설계', '어플리케이션', '데이터베이스', '매핑', '개발', '클래스', '테이블', '함수', '모델']",중급자,"['DBMS/RDBMS', 'MSSQL', '데이터 엔지니어링']","['개발 · 프로그래밍', '데이터베이스']",['이교준']
1237,1362,['핸드폰으로 내 음악 만들기 FL STUDIO 기초편'],"['음악', '힙합', '기초']",입문자,['작곡'],"['크리에이티브', '사운드']",['NIAR']
1238,1363,['부트스트랩 5(Bootstrap 5) - 기초부터 웹 프로젝트 만들기'],"['특색', '클래스', '개발', '웹사이트', '실제', '나중', '디자인', '변형', '백엔드', '구현', '기능', '프런트엔드', '바탕', '뿐', '프로젝트', '기초', '전반', '최신', '부트스트랩', '개념', '응용', '구조']",초급자,"['Bootstrap', 'HTML/CSS', 'JavaScript', '웹 디자인']","['BEST', '개발 · 프로그래밍', '프론트엔드']",['Self-coding']
1239,1364,['FreeRTOS 프로그래밍'],"['하드', '순위', '안정', '인터럽트', '리얼타임', '운용', '성능', '결정', '극복', '동작', '실시간', '시스템', '구현', '포팅', '효율', '상호배제', '우선', '테스트', '태스크', '저하', '노하우']",초급자,"['운영체제', 'FreeRTOS', '임베디드']","['BEST', '하드웨어', '임베디드 · IoT']",['홍영기']
1240,1365,['Propensity Score Matching analysis 쉽게 하기'],"['한계', '이유']",입문자,['통계'],"['학문 · 외국어', '수학']",['김지형']
1241,1366,['SQLD 실전문제 풀이(1과목)'],"['성능', '모델링', '모델', '데이터']",초급자,['SQLD'],"['데이터 사이언스', '자격증']",['y2kdba']
1242,1367,['업무 자동화 [엑셀 분석작업의 모든것]'],"['분산', '부서', '피벗', '분석', '함수', '요약', '데이터', '추출', '테이블', '통합', '합', '예측', '비교', '조건', '가상', '미래', '그룹', '시각', '챠트', '부분']",초급자,"['Excel', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['은희쌤']
1243,1368,"['공공데이터, 엑셀과 파워포인트로 편하고 멋있게 시각화하기']","['발표', '공공', '파워포인트', '보고서', '주로', '시각', '다운로드', '엑셀', '데이터']",초급자,"['Excel', 'PowerPoint', 'MS-Office']","['비즈니스 · 마케팅', '오피스']",['김지형']
1244,1369,['비전공자를 위한 가장 쉬운 데이터분석 입문'],"['판다스', '예제', '마스터', '실습', '대표', '분석', '개념', '툴', '시각', '가지', '데이터']",입문자,"['Python', 'Pandas', 'Anaconda']","['데이터 사이언스', '데이터 분석']",['런어데이']
1245,1370,['신은 직장을 안 다녀!(신의 직장 퇴사 후 1년)'],"['살', '배경', '강좌', '개똥', '수준', '계란', '탄생', '해킹', '철학', '교훈', '취미']",입문자,['대인관계'],"['커리어', '취업 · 이직']",['장용하']
1246,1371,['비전공자를 위한 컴퓨터 구조 및 OS 개론'],"['기본', '처리장치', '프로세스', '지식', '하드웨어', '장치', '컴퓨터', '중앙', '기억', '스케줄링', '제어장치', '구조']",입문자,"['운영체제', '컴퓨터 구조']","['보안 · 네트워크', '시스템']",['SW School']
1247,1372,['Clicker Game을 여러 블록체인에서 구현하기'],"['메인넷', '체인', '가이드', '개발', '컨트랙트', '블록', '스마트']",초급자,['DApp'],"['보안 · 네트워크', '블록체인']",['DSRV Dev Guild']
1248,1373,['게임처럼 공부하는 git 던전'],['협업'],입문자,"['Git', 'GitHub']","['개발 · 프로그래밍', '개발 도구']",['리이오']
1250,1374,['스프링부트 시큐리티 & JWT 강의'],"['개념', '스프링부트', '시큐리티']",초급자,"['Spring Security', 'JWT', 'Spring']","['개발 · 프로그래밍', '백엔드']",['최주호']
1251,1375,['스프링부트 개념정리(이론)'],"['스프링부트', '전반', '흐름', '개념', '내부', '프로젝트']",초급자,"['Spring Boot', 'Spring']","['개발 · 프로그래밍', '백엔드']",['최주호']
1252,1376,['비트코인 알고리즘 트레이딩 봇 개발'],"['기본', '판다스', '테스트', '트레이딩', '프로그래밍', '개발', '분석', '지표', '봇', '이론', '기술']",입문자,"['Pandas', '투자', '퀀트']","['BEST', '자기계발', '금융 ·  재테크']",['멀티코어']
1253,1377,['따라하면서 배우는 고박사의 유니티 기초'],"['캐릭터', '제작', '처리', '물리', '근접', '엔진', '용법', '설치', '전투', '시스템', '유니티', '충돌', '허브', '기본', '게임', '에디터', '이동']",입문자,['Unity'],"['게임 개발', '게임 프로그래밍']",['고박사']
